relative_path,source,label,licence,commercial_eligible,provenance_reviewed,split,duration_seconds,sha256
gunshot/46656-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.350,d2deeb726b8f06637f095e0ce15ccfc26afd532ada930e1e031bb73a75e878a3
gunshot/50618-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.330,9ddff002331d068457b456090d675b84205f33bb2e70707a20ed59d558770e30
gunshot/52284-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.768,fe0eff7657a228daec908aad7714547d0612183830372765dae87a1a3b3a6dae
gunshot/52357-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.870,02afa64a26b0c90e0205e4345e1dd49f34992dd3eb6697a7954e41f24723fad9
gunshot/64346-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.500,1d06088ac1efcb259e3c41a00da9098c66f9ae9aab445220c3a8728046825cf6
gunshot/7060-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.440,e550522266572d2ff0db2384c7c69ae31d8dde0ff36e5ff393b8c7f3fe592fab
gunshot/7060-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.550,67fcefa5cb93459834d1744b0c9c128e715ac1b4503820db866fe6ea0d064c84
gunshot/7060-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.600,1be00f3b706c4858a724c4564782df7d18afe1ebfef098370493ebe0f239a8c8
gunshot/7061-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.250,910bcd756061f63f146de7a22743970d9489ae64d8938868a2c60745f120aa2d
gunshot/7062-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.367,955154387e073f82ec96cf1f81f7befe8f60ddba5a3e62f3c6daa4d8ae7b42b2
gunshot/7063-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.766,b856a6b2db1e2eff7cb914d58e8e419371159998f857e87549ba973382a69eca
gunshot/7064-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.410,fa424019b3527c95b2e30998eaad10c0887cc092837223117a792c45e3fc403e
gunshot/7064-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.227,443126d009221e5bf293da7fb1170a68c1b70fcde67f5719d06ab1bf2f11fd33
gunshot/7064-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.170,c396e8c892baf4b65c427b3195a1a9ac75d38b778ed4f55480552274f4114119
gunshot/7064-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.190,0e85e5ce46f27c43f70370607bf3d201c1e98f65ca57f4546bfa7cfb42177fcd
gunshot/7064-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.330,d0578ba67af746621c55e45b4ac7b89486b31baa2cce43ae560cf7227cf70595
gunshot/7064-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.949,2569cdc68c7926fcead9fd14d0ef58b0118afee364e8c9439c8a3bf6329cdc7a
gunshot/7065-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.020,fd44f0b675df97bb921eadc64f4456397822b34ce524b5b3ef377f2b124a92a3
gunshot/7066-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.819,3e48621863c3483dde7372b36c9513e83445211a157ec2a19f74188ab935e1ca
gunshot/7066-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.166,94728d8311749d6d36ea08422f4e109aa37db43e2a2aece63f0ba923a4fb1379
gunshot/7067-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.729,40507a0c0642f3754d3f613fd42810fac7ef49eac54f7cecec1d78ca47cc0daa
gunshot/7068-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.189,630026af11cb1c4ff73887b5650b7bbd2f8c67d5c7b2ae94b355768c313ad547
gunshot/76089-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.577,6a513d78d4581a3a46b9ce4d4c5b04f5c3abc6758f58c8a6b0701c6f6b9e214a
gunshot/76090-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.478,05b7ce51f7b4a3d221828f7674927dbc0c6ff9723c79ec15561f0822c44a8e55
gunshot/76090-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.369,92efdb0dc21dea68d08f884b563859305671df01e71d582fa681815be0343f48
gunshot/76091-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.409,87aff86c34bedd0cd31969bb721a61fcbf420ce177a694f69cb0cf0d8fc6f711
gunshot/76091-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.418,1ac2d81a7278a56f239dd22aae30de02675999555684da6e5b2e3d7d32bcad31
gunshot/76091-6-2-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.196,55ad9e3c83d9ed7eeed134e8f2929cfabc54a1f860cdb9fad95d1106b817d3c7
gunshot/76091-6-3-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.179,56850f1e149d701e99818e2f9b32eb28a52069e3dfe265f5bef8f44905540d26
gunshot/76091-6-4-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.166,5c5ea3d3cd56705ef0756320bc8e641c68f88b49c7afd5cca95c11f707274e03
gunshot/76091-6-5-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.610,13c9455c9a0a03b8494deff4cb2bf1e5bd7be0cfe5dabaf8bf4241fdc2d960fe
gunshot/76093-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.870,ea008e93ebf08f89ee9926b4b0906a0f802d391477c13c0a52690af5e94422d4
gunshot/76093-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.630,d783718e1c689fa490e537675750bbc4d47578024d30f3e8491b2aacc333a414
gunshot/76094-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.910,7f76aae3fe6c5408b1c716ce08e60cda9ed1b0f209de9904db4391bbccd80b8e
gunshot/76094-6-1-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.036,98cb6960111c6e4f5f5d8529361423c09b8d0d9f5f00e14aeb78de81bb86e890
gunshot/77246-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.327,5ac4230baa9cfa527013ebb83d97eb45f14ec994d6f511fb138304774bc7dd79
gunshot/77247-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,0.648,0790162a0ec62918557ba1a069c3be10230923c5b00354171605d76481d9793b
gunshot/78776-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,2.518,27b2593ec1c617457aa1e26c1373e13d1b94542360abb5e140311868d151e6b1
gunshot/84254-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.055,16faaf2e670baed0ed87a55f8bfab8a568be8ffbc592fb3c0d726e9da682c722
gunshot/86278-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.137,df3a9e9526e4169839dbd8fa5ec28939d25368499d0b3052b0d9a6805d542000
gunshot/87562-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,3.040,1f62f0145b7429f3af7c9e911dc7900c37f09b34a300b43d29d3a50c61e5f283
gunshot/93139-6-0-0.wav,legacy-local-raw-unverified,gunshot,UNVERIFIED,false,false,unassigned,1.447,36641247b732124b0f23308ff3e043f57852bce68dff17160a5486ef3b799ad8
